TRADEDATE,IMOEX,MOEX10
2020-12-09,3211.66,5267.02
2020-12-10,3258.31,5360.61
2020-12-11,3276.58,5373.9
2020-12-14,3254.83,5335.81
2020-12-15,3248.11,5336.71
2020-12-16,3269.95,5362.67
2020-12-17,3282.67,5391.01
2020-12-18,3273.75,5369.72
2020-12-21,3186.38,5232.76
2020-12-22,3236.46,5286.95
2020-12-23,3252.1,5316.22
2020-12-24,3236.88,5288.29
2020-12-25,3246.35,5295.23
2020-12-28,3258.95,5316.14
2020-12-29,3274.67,5356.16
2020-12-30,3289.02,5376.78
2021-01-04,3350.51,5520.24
2021-01-05,3359.15,5525.9
2021-01-06,3371.03,5545.92
2021-01-08,3454.82,5624.34
2021-01-11,3482.48,5665.26
2021-01-12,3471.65,5641.11
2021-01-13,3470.26,5642.56
2021-01-14,3490.85,5637.69
2021-01-15,3450.95,5549.63
2021-01-18,3471.92,5575.26
2021-01-19,3443.23,5533.84
2021-01-20,3466.8,5592.92
2021-01-21,3422.67,5533.75
2021-01-22,3382.92,5456.96
2021-01-25,3397.48,5467.66
2021-01-26,3390.76,5445.22
2021-01-27,3343.62,5368.67
2021-01-28,3342.01,5371.72
2021-01-29,3277.08,5264.73
2021-02-01,3291.14,5317.63
2021-02-02,3360.25,5404.4
2021-02-03,3343.46,5363.89
2021-02-04,3372.0,5405.52
2021-02-05,3392.73,5435.77
2021-02-08,3445.9,5509.28
2021-02-09,3426.86,5466.89
2021-02-10,3399.66,5422.8
2021-02-11,3414.32,5443.76
2021-02-12,3427.08,5460.98
2021-02-15,3481.9,5555.26
2021-02-16,3495.26,5558.88
2021-02-17,3436.8,5452.39
2021-02-18,3400.17,5385.05
2021-02-19,3457.68,5486.2
2021-02-20,3457.68,5486.2
2021-02-22,3433.93,5435.74
2021-02-24,3385.48,5393.07
2021-02-25,3409.76,5393.42
2021-02-26,3346.64,5291.79
2021-03-01,3386.16,5362.29
2021-03-02,3410.1,5400.69
2021-03-03,3416.04,5403.74
2021-03-04,3397.56,5362.38
2021-03-05,3414.13,5384.43
2021-03-09,3478.72,5522.92
2021-03-10,3463.06,5494.18
2021-03-11,3508.51,5561.34
2021-03-12,3539.5,5587.89
2021-03-15,3584.49,5651.26
2021-03-16,3589.83,5648.66
2021-03-17,3507.91,5537.5
2021-03-18,3504.85,5519.68
2021-03-19,3475.26,5481.72
2021-03-22,3489.07,5499.89
2021-03-23,3467.21,5467.93
2021-03-24,3485.33,5481.17
2021-03-25,3439.3,5400.85
2021-03-26,3489.83,5498.81
2021-03-29,3529.33,5570.49
2021-03-30,3525.23,5548.87
2021-03-31,3541.72,5594.99
2021-04-01,3527.54,5587.43
2021-04-02,3558.22,5623.74
2021-04-05,3524.93,5580.01
2021-04-06,3493.89,5529.48
2021-04-07,3500.34,5549.11
2021-04-08,3507.83,5578.05
2021-04-09,3486.03,5557.01
2021-04-12,3522.65,5622.7
2021-04-13,3526.3,5625.92
2021-04-14,3576.89,5722.0
2021-04-15,3568.51,5714.74
2021-04-16,3598.44,5761.94
2021-04-19,3574.08,5722.82
2021-04-20,3552.41,5680.72
2021-04-21,3561.72,5687.24
2021-04-22,3600.35,5748.82
2021-04-23,3597.17,5742.63
2021-04-26,3610.98,5767.18
2021-04-27,3600.6,5696.16
2021-04-28,3578.12,5648.54
2021-04-29,3571.05,5630.6
2021-04-30,3544.0,5574.17
2021-05-04,3577.21,5610.05
2021-05-05,3643.56,5716.71
2021-05-06,3658.27,5713.27
2021-05-07,3682.69,5742.18
2021-05-10,3694.78,5743.21
2021-05-11,3652.05,5676.02
2021-05-12,3654.14,5708.11
2021-05-13,3637.38,5662.41
2021-05-14,3637.6,5672.6
2021-05-17,3639.61,5681.57
2021-05-18,3687.96,5751.29
2021-05-19,3634.76,5662.47
2021-05-20,3636.16,5677.23
2021-05-21,3660.48,5711.59
2021-05-24,3662.51,5717.08
2021-05-25,3686.76,5719.62
2021-05-26,3711.05,5742.74
2021-05-27,3738.68,5729.9
2021-05-28,3730.55,5730.93
2021-05-31,3721.63,5708.31
2021-06-01,3764.59,5792.01
2021-06-02,3817.68,5884.84
2021-06-03,3805.45,5864.99
2021-06-04,3807.43,5848.53
2021-06-07,3822.21,5864.55
2021-06-08,3822.21,5833.8
2021-06-09,3843.28,5891.14
2021-06-10,3827.71,5867.55
2021-06-11,3841.53,5888.73
